id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
223,Fallout,1997-10-10,8.28,https://www.mobygames.com/game/223/fallout/,"Linux, DOS, Windows, Macintosh, Windows Apps, OnLive","Real-time, Role-playing (RPG), Post-apocalyptic, Turn-based, Diagonal-down, Point and select, Regional differences","Interplay Productions, Inc., Black Isle Studios","Sold Out Sales & Marketing Ltd., Bethesda Softworks LLC, Interplay Productions, Inc., 1C Company, Dice Multi Media Europe B.V., Best Distribution S.R.L., Interplay Entertainment Corp., MacPlay"
330,Unreal,1998-05-22,8.27,https://www.mobygames.com/game/330/unreal/,"Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences","Epic MegaGames, Inc., Digital Extremes, Inc.","Novitas GmbH, MacSoft, GT Interactive Software Corp., Infogrames, Inc."
30752,The Witcher,2007-10-25,8.26,https://www.mobygames.com/game/30752/the-witcher/,Windows,"Role-playing (RPG), Fantasy, Licensed, Adult, Behind view, Action RPG, Direct control, Regional differences",CD Projekt RED Sp. z o.o.,"Noviy Disk, Atari, Inc., CD Projekt Sp. z o.o."
5493,Aliens Versus Predator 2,2001-10-22,8.26,https://www.mobygames.com/game/5493/aliens-versus-predator-2/,"Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Licensed, Horror, Stealth, Direct control, Regional differences","Monolith Productions, Inc.","MacPlay, Sierra On-Line, Inc., Fox Interactive, Inc."
6955,Landstalker,1992-10-30,8.25,https://www.mobygames.com/game/6955/landstalker/,"Genesis, Wii, Macintosh, Windows, Linux","Action, Platform, Isometric, Puzzle elements, Anime / Manga, Diagonal-down, 2D scrolling, RPG elements, Regional differences",Climax Entertainment,"SEGA Enterprises Ltd., Tec Toy Indústria de Brinquedos S.A., SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc., SEGA Games Co., Ltd."
5616,Medal of Honor: Allied Assault,2002-01-20,8.24,https://www.mobygames.com/game/5616/medal-of-honor-allied-assault/,"Windows, Macintosh","Action, 1st-person, Historical events, Shooter, War, Direct control, Africa, Europe, World War II, Regional differences","2015, Inc.","Aspyr Media, Inc., Electronic Arts, Inc."
19892,Grand Theft Auto: Liberty City Stories,2005-10-24,8.24,https://www.mobygames.com/game/19892/grand-theft-auto-liberty-city-stories/,"PlayStation 2, PSP, PlayStation 3, iPhone, iPad, Android","Action, Racing / Driving, Shooter, Crime, Behind view, Direct control, Automobile, Street racing, Contemporary, Regional differences","Rockstar North Ltd., Rockstar Leeds Ltd.","Sony Computer Entertainment America LLC, ak tronic Software & Services GmbH, Rockstar Games, Inc., Capcom Co., Ltd."
15663,Vampire: The Masquerade - Bloodlines,2004-11-17,8.23,https://www.mobygames.com/game/15663/vampire-the-masquerade-bloodlines/,Windows,"1st-person, Real-time, Shooter, Role-playing (RPG), Fantasy, Licensed, Horror, Behind view, Action RPG, Direct control, Contemporary, North America, Regional differences",Troika Games L.L.C.,"Activision Publishing, Inc., ak tronic Software & Services GmbH"
36081,Bionic Commando: Rearmed,2008-08-13,8.22,https://www.mobygames.com/game/36081/bionic-commando-rearmed/,"Windows, Xbox 360, PlayStation 3, PlayStation Now","Action, Sci-fi / futuristic, Side view, Platform, Shooter, Metroidvania, 2D scrolling, Regional differences",GRIN AB,"1C Company, Capcom Co., Ltd."
40891,skate 2,2009-01-21,8.22,https://www.mobygames.com/game/40891/skate-2/,"Xbox 360, PlayStation 3","Sports, Skateboarding, Behind view, Regional differences",Electronic Arts Black Box,"Electronic Arts, Inc., ak tronic Software & Services GmbH"
50822,Rift,2011-03-01,8.22,https://www.mobygames.com/game/50822/rift/,Windows,"Role-playing (RPG), Fantasy, Persistent, Behind view, Massively Multiplayer, Action RPG, Regional differences","Trion Worlds, Inc.","Trion Worlds, Inc."
25088,Resistance: Fall of Man,2006-11-11,8.22,https://www.mobygames.com/game/25088/resistance-fall-of-man/,PlayStation 3,"Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences","Insomniac Games, Inc.","Sony Computer Entertainment Inc., Sony Computer Entertainment America Inc., ak tronic Software & Services GmbH, Sony Computer Entertainment Europe Ltd."
4952,Crash Bandicoot 2: Cortex Strikes Back,1997-11-05,8.22,https://www.mobygames.com/game/4952/crash-bandicoot-2-cortex-strikes-back/,"PlayStation, PSP, PlayStation 3, Android, PS Vita","Action, Platform, Fantasy, 3rd-person (Other), Direct control, Regional differences","Naughty Dog, Inc.","Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., Sony Computer Entertainment America Inc."
37167,Fallout 3,2008-10-28,8.21,https://www.mobygames.com/game/37167/fallout-3/,"Windows, Xbox 360, PlayStation 3, Xbox One","1st-person, Sci-fi / futuristic, Shooter, Role-playing (RPG), Post-apocalyptic, Behind view, Sandbox / open world, Action RPG, Regional differences",Bethesda Game Studios,"ak tronic Software & Services GmbH, Bethesda Softworks LLC, 1C-SoftClub, ZeniMax Europe Ltd., 1C Company"
196,Prince of Persia,1989-10-03,8.2,https://www.mobygames.com/game/196/prince-of-persia/,"DOS, Game Boy, Game Boy Color, SNES, Genesis, Amiga, SEGA CD, NES, Atari ST, Game Gear, SEGA Master System, Apple II, TurboGrafx CD, Amstrad CPC, Macintosh, Wii, iPhone, PC-98, iPad, Nintendo 3DS, FM Towns, Sharp X68000, SAM Coupé","Action, Side view, Platform, Puzzle elements, Fixed / flip-screen, Direct control, Middle East, Regional differences","Brøderbund Software, Inc., Arsys Software, Inc.","Red Orb Entertainment, Domark Software Ltd., Mindscape International Ltd., Turbo Technologies, Inc., Riverhill Soft Inc., Tec Toy Indústria de Brinquedos S.A., Konami Industry Co. Ltd., Victor Musical Industries, Inc., Tengen Inc., Ocean Software Ltd., Softgold Computerspiele GmbH, Revelation Software, Brøderbund Software, Inc., NCS Corporation, Ubisoft Entertainment SA, Virgin Games, Inc."
284,MechWarrior 3,1999-06-01,8.2,https://www.mobygames.com/game/284/mechwarrior-3/,Windows,"Action, Simulation, 1st-person, Sci-fi / futuristic, Mecha / giant robot, Licensed, War, Behind view, Vehicular combat, Direct control, Regional differences","Zipper Interactive, Inc.","MicroProse Software, Inc., Acer TWP Corp, Hasbro Interactive, Inc."
41635,Red Faction: Guerrilla,2009-06-02,8.2,https://www.mobygames.com/game/41635/red-faction-guerrilla/,"Windows, Xbox 360, PlayStation 3, OnLive","Action, Racing / Driving, Sci-fi / futuristic, Shooter, Behind view, Direct control, Automobile, Regional differences","Volition, Inc.","THQ Inc., ak tronic Software & Services GmbH"
10826,Call of Duty,2003-10-29,8.2,https://www.mobygames.com/game/10826/call-of-duty/,"Windows, Xbox 360, Macintosh, PlayStation 3","Action, 1st-person, Historical events, Shooter, Tank, War, Direct control, World War II, Regional differences","Infinity Ward, Inc.","ak tronic Software & Services GmbH, MEGA Enterprise Co., Ltd., Activision Publishing, Inc., Aspyr Media, Inc., 1C Company"
22688,Half-Life 2: Episode One,2006-06-01,8.19,https://www.mobygames.com/game/22688/half-life-2-episode-one/,"Linux, Windows, Macintosh, Android","Action, 1st-person, Sci-fi / futuristic, Shooter, Puzzle elements, Post-apocalyptic, Direct control, Regional differences",Valve Corporation,"Valve Corporation, Buka Entertainment, CyberFront Corporation, NVIDIA Lightspeed Studios"
6639,Castlevania: Bloodlines,1994-03-18,8.19,https://www.mobygames.com/game/6639/castlevania-bloodlines/,"Genesis, Nintendo Switch","Action, Side view, Platform, Anime / Manga, Fantasy, Horror, 2D scrolling, Europe, Regional differences","Konami Co., Ltd.","Konami Digital Entertainment, Inc., Konami Co., Ltd., Konami Deutschland GmbH, Konami of America, Inc., Konami (America), Inc."
7415,Castlevania III: Dracula's Curse,1989-12-22,8.18,https://www.mobygames.com/game/7415/castlevania-iii-draculas-curse/,"NES, Wii, Nintendo 3DS, Wii U","Action, Arcade, Side view, Platform, Fantasy, Horror, 2D scrolling, Regional differences",Konami Industry Co. Ltd.,"Konami Industry Co. Ltd., Konami Digital Entertainment, Inc., Palcom Software Ltd., Playtronic Industrial Ltda., Konami Digital Entertainment GmbH, Konami, Inc."
1149,Final Fantasy VIII,1999-02-11,8.18,https://www.mobygames.com/game/1149/final-fantasy-viii/,"Windows, PlayStation, PSP, PlayStation 3, PS Vita","Sci-fi / futuristic, Top-down, Role-playing (RPG), Fantasy, Turn-based, 3rd-person (Other), Cinematic camera, Japanese-style RPG (JRPG), Direct control, Menu structures, Regional differences","Square Co., Ltd., Square Enix Co., Ltd.","Square Electronic Arts L.L.C., Electronic Arts Square, K.K., Square Enix Co., Ltd., Square Enix Limited, Sony Computer Entertainment Europe Ltd., Square Co., Ltd., Sony Computer Entertainment Inc., Square Enix Co., Ltd., Eidos Interactive Limited"
121814,Judgment,2018-12-13,8.16,https://www.mobygames.com/game/121814/judgment/,"PlayStation 4, PlayStation Now","Action, Martial arts, Fighting, Detective / mystery, Crime, 3rd-person (Other), Mini-games, RPG elements, Direct control, Asia, Regional differences",Ryu ga Gotoku Studio,"SEGA Europe Ltd., SEGA of America, Inc., SEGA Games Co., Ltd., SEGA Corporation"
29021,Ninja Gaiden Sigma,2007-06-14,8.16,https://www.mobygames.com/game/29021/ninja-gaiden-sigma/,"PlayStation 3, PS Vita","Action, Puzzle elements, Hack and slash, Behind view, Regional differences",Team Ninja,"Tecmo, Inc., Tecmo Koei America Corp., Tecmo, Ltd."
9408,Parodius,1990-04-25,8.16,https://www.mobygames.com/game/9408/parodius/,"Game Boy, SNES, NES, TurboGrafx-16, Sharp X68000, Arcade","Action, Arcade, Side view, Shooter, Anime / Manga, Comedy, 2D scrolling, Regional differences","Konami Industry Co. Ltd., Konami Co., Ltd.","Konami Co., Ltd., Konami Industry Co. Ltd., Palcom Software Ltd."
533,Dungeon Keeper 2,1999-06-25,8.16,https://www.mobygames.com/game/533/dungeon-keeper-2/,Windows,"Strategy / tactics, 1st-person, Real-time, Managerial / business simulation, Fantasy, Comedy, Diagonal-down, Free camera, City building / construction simulation, Point and select, Direct control, Multiple units/characters control, Regional differences, Real-time strategy (RTS)","Bullfrog Productions, Ltd.","Sold Out Sales & Marketing Ltd., Electronic Arts, Inc., Mastertronic Games Ltd."
55986,Max Payne 3,2012-05-15,8.15,https://www.mobygames.com/game/55986/max-payne-3/,"Windows, Xbox 360, Macintosh, PlayStation 3, Xbox One, Xbox Series","Action, Shooter, Behind view, Direct control, Contemporary, South America, Quick Time Events (QTEs), Regional differences","Rockstar San Diego, Inc., Rockstar Vancouver, Rockstar New England, Rockstar North Ltd.","ak tronic Software & Services GmbH, Rockstar Games, Inc."
64356,South Park: The Stick of Truth,2014-03-04,8.14,https://www.mobygames.com/game/64356/south-park-the-stick-of-truth/,"Windows, Xbox 360, PlayStation 3, PlayStation 4, Xbox One, Nintendo Switch","Role-playing (RPG), Licensed, Turn-based, Comedy, 3rd-person (Other), Regional differences","South Park Digital Studios, Obsidian Entertainment, Inc.","ak tronic Software & Services GmbH, Ubisoft Entertainment SA"
7364,Unreal Tournament 2003,2002-10-01,8.14,https://www.mobygames.com/game/7364/unreal-tournament-2003/,"Linux, Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Behind view, Direct control, Regional differences","Digital Extremes London, Digital Extremes, Inc., Epic Games, Inc.","ak tronic Software & Services GmbH, Atari, Inc., MacSoft, Infogrames, Inc."
32846,Crisis Core: Final Fantasy VII,2007-09-13,8.13,https://www.mobygames.com/game/32846/crisis-core-final-fantasy-vii/,PSP,"Action, Sci-fi / futuristic, Role-playing (RPG), Compilation, Turn-based, Behind view, Regional differences","Square Enix Co., Ltd.","Square Enix Co., Ltd., Sony Computer Entertainment Korea Inc., Square Enix Ltd, Square Enix, Inc."
6771,Neverwinter Nights,2002-06-18,8.13,https://www.mobygames.com/game/6771/neverwinter-nights/,"Linux, Windows, Macintosh","Real-time, Role-playing (RPG), Fantasy, Licensed, Diagonal-down, 2D scrolling, Regional differences",BioWare Corporation,"Infogrames Interactive, Inc., 1C Company, ak tronic Software & Services GmbH, MacSoft, BioWare Corporation, Atari Interactive, Inc., SEGA Corporation"
57972,FIFA Soccer 13,2012-09-25,8.13,https://www.mobygames.com/game/57972/fifa-soccer-13/,"Windows, Xbox 360, PlayStation 3","Sports, Football (European) / Soccer, Licensed, Diagonal-down, 2D scrolling, Regional differences",Electronic Arts Canada,"Electronic Arts, Inc., ak tronic Software & Services GmbH"
31970,No More Heroes,2007-12-06,8.13,https://www.mobygames.com/game/31970/no-more-heroes/,"Windows, Wii, Nintendo Switch, Luna","Action, Racing / Driving, 1st-person, Anime / Manga, Hack and slash, Behind view, Quick Time Events (QTEs), Regional differences",Grasshopper Manufacture Inc.,"Spike Co., Ltd., Rising Star Games Ltd., Ubisoft Entertainment SA, Marvelous USA, Inc., Marvelous Interactive, Inc., Marvelous Inc., Marvelous Europe, Ltd., XSEED Games"
48717,Fallout: New Vegas,2010-10-19,8.13,https://www.mobygames.com/game/48717/fallout-new-vegas/,"Windows, Xbox 360, PlayStation 3, Xbox One, Xbox Cloud Gaming","1st-person, Shooter, Role-playing (RPG), Post-apocalyptic, Behind view, Sandbox / open world, Action RPG, Regional differences","Obsidian Entertainment, Inc.","ZeniMax Europe Ltd., ak tronic Software & Services GmbH, Bethesda Softworks LLC, 1C-SoftClub"
24486,"Warhammer 40,000: Dawn of War - Dark Crusade",2006-10-09,8.12,https://www.mobygames.com/game/24486/warhammer-40000-dawn-of-war-dark-crusade/,Windows,"Strategy / tactics, Sci-fi / futuristic, Real-time, Licensed, Turn-based, War, Diagonal-down, Free camera, Point and select, Multiple units/characters control, Regional differences, Real-time strategy (RTS), Turn-based strategy (TBS)",Relic Entertainment Inc,"Buka Entertainment, THQ Inc., SEGA Corporation, ak tronic Software & Services GmbH"
365,Duke Nukem 3D,1996-01-29,8.12,https://www.mobygames.com/game/365/duke-nukem-3d/,"DOS, PlayStation, SEGA Saturn, iPhone, BlackBerry, Android, iPad","Action, 1st-person, Sci-fi / futuristic, Shooter, Adult, Comedy, Direct control, North America, Regional differences","3D Realms Entertainment, Inc.","GT Interactive Software Corp., King Records Co. Ltd., FormGen, Inc., SEGA of America, Inc., 3D Realms Entertainment, Inc., Deep Water, MachineWorks Northwest LLC, Tec Toy Indústria de Brinquedos S.A."
344,MDK,1997-03-27,8.11,https://www.mobygames.com/game/344/mdk/,"DOS, Windows, PlayStation, Macintosh, Antstream, Browser","Action, 1st-person, Sci-fi / futuristic, Shooter, Comedy, Behind view, Direct control, Regional differences","Shiny Entertainment, Inc.","Interplay Productions, Inc., Playmates Interactive Entertainment, Inc., Interplay Entertainment Corp., Sony Computer Entertainment Inc., SoftKey International, Inc., Shiny Entertainment, Inc."
5619,Contra III: The Alien Wars,1992-02-28,8.11,https://www.mobygames.com/game/5619/contra-iii-the-alien-wars/,"Game Boy, SNES, Wii, Wii U, Arcade, New Nintendo 3DS","Action, Sci-fi / futuristic, Top-down, Side view, Platform, Shooter, 2D scrolling, Regional differences","Konami Co., Ltd.","Nintendo of America Inc., Konami (America), Inc., Konami, Inc., Konami Digital Entertainment, Inc., Konami Co., Ltd., Konami Digital Entertainment GmbH, Konami Digital Entertainment Co., Ltd."
53342,Professor Layton and the Last Specter,2009-11-26,8.11,https://www.mobygames.com/game/53342/professor-layton-and-the-last-specter/,Nintendo DS,"Detective / mystery, Puzzle, Regional differences","Brownie Brown Inc., Level-5 Inc.","Nintendo of America Inc., Level-5 Inc., Nintendo of Europe GmbH, ak tronic Software & Services GmbH"
53649,Orcs Must Die!,2011-10-05,8.1,https://www.mobygames.com/game/53649/orcs-must-die/,"Windows, Xbox 360","Action, Strategy / tactics, Fantasy, Behind view, Tower defense, Direct control, Regional differences","Robot Entertainment, Inc.","Microsoft Corporation, Robot Entertainment, Inc., Mastertronic Games Ltd."
49001,Call of Duty: Black Ops,2010-11-09,8.09,https://www.mobygames.com/game/49001/call-of-duty-black-ops/,"Windows, Xbox 360, PlayStation 3, Wii","Action, 1st-person, Flight / aviation, Shooter, Helicopter, War, Direct control, Cold War, Regional differences",Treyarch Corporation,"ak tronic Software & Services GmbH, Activision Publishing, Inc., Activision Blizzard Deutschland GmbH, 1C-SoftClub, Square Enix Co., Ltd."
58784,Animal Crossing: New Leaf,2012-11-08,8.08,https://www.mobygames.com/game/58784/animal-crossing-new-leaf/,Nintendo 3DS,"Simulation, Meditative / Zen, Persistent, Diagonal-down, Life / social simulation, Direct control, Regional differences",Nintendo EAD,"Nintendo Co., Ltd."
